seed,legend,step,snr,action_mcs,action_prb,mcs,prb,pwr,tbs,cum_regret,avg_regret
42,VITS - eta: 10,238,0.63461536,14.0,70.0,9.0,69.0,0.35246363,0.4184,11096.503,31.79556
42,VITS - eta: 10,239,0.63461536,17.0,75.0,10.0,74.0,0.39827275,0.45253333,11146.325,49.822285
42,VITS - eta: 10,240,0.625,12.0,75.0,10.0,74.0,0.39827275,0.45253333,11215.173,68.847496
42,VITS - eta: 10,241,0.6442308,25.0,95.0,11.0,94.0,0.4658375,0.632,11275.029,59.85648
42,VITS - eta: 10,242,0.6442308,11.0,80.0,11.0,79.0,0.45548588,0.53786665,11336.895,61.86533
42,VITS - eta: 10,243,0.63461536,23.0,65.0,12.0,65.0,0.39382905,0.50373334,11379.609,42.71503
42,VITS - eta: 10,244,0.6442308,27.0,105.0,12.0,104.0,0.53692853,0.8024,11439.196,59.586666
42,VITS - eta: 10,245,0.61538464,26.0,95.0,12.0,94.0,0.28614667,0.7344,11469.783,30.587088
42,VITS - eta: 10,246,0.61538464,16.0,90.0,13.0,89.0,0.22447273,0.7856,11487.142,17.358837
42,VITS - eta: 10,247,0.63461536,15.0,80.0,13.0,79.0,0.46502632,0.7,11509.847,22.704922
42,VITS - eta: 10,248,0.6442308,13.0,95.0,13.0,95.0,0.5346,0.8368,11530.653,20.80712
42,VITS - eta: 10,249,0.63461536,24.0,95.0,13.0,95.0,0.5344857,0.8368,11550.161,19.507519
42,VITS - eta: 10,250,0.625,25.0,65.0,13.0,65.0,0.425316,0.5632,11569.717,19.555576
42,VITS - eta: 10,251,0.625,23.0,55.0,14.0,55.0,0.44436523,0.5464,11590.3,20.582703
42,VITS - eta: 10,252,0.625,17.0,50.0,14.0,49.0,0.41965857,0.48666668,11609.136,18.835789
42,VITS - eta: 10,253,0.625,14.0,95.0,14.0,94.0,0.07340625,0.051466666,11631.221,22.084501
42,VITS - eta: 10,254,0.63461536,10.0,70.0,10.0,69.0,0.36642855,0.4184,11648.614,17.393154
42,VITS - eta: 10,255,0.63461536,26.0,80.0,11.0,79.0,0.45548588,0.53786665,11679.43,30.815813
42,VITS - eta: 10,256,0.63461536,20.0,95.0,11.0,93.0,0.4658375,0.632,11712.137,32.7075
42,VITS - eta: 10,257,0.6442308,19.0,80.0,11.0,80.0,0.45554566,0.5464,11743.08,30.943579
42,VITS - eta: 10,258,0.625,9.0,60.0,9.0,59.0,0.28853637,0.35866666,11761.058,17.9773
42,VITS - eta: 10,259,0.625,18.0,50.0,9.0,50.0,0.255325,0.30746666,11788.754,27.696028
42,VITS - eta: 10,260,0.6442308,11.0,100.0,10.0,99.0,0.44009998,0.5976,11832.8125,44.058334
42,VITS - eta: 10,261,0.63461536,27.0,65.0,10.0,65.0,0.36709332,0.3928,11893.765,60.95173
42,VITS - eta: 10,262,0.65384614,10.0,105.0,10.0,104.0,0.47393027,0.632,11950.464,56.699677
42,VITS - eta: 10,263,0.625,26.0,55.0,10.0,55.0,0.3297531,0.33306667,12009.334,58.870342
42,VITS - eta: 10,264,0.63461536,10.0,70.0,10.0,70.0,0.3943,0.42693335,12069.675,60.340816
42,VITS - eta: 10,265,0.6442308,19.0,85.0,10.0,85.0,0.45554566,0.5208,12191.087,121.41213
42,VITS - eta: 10,266,0.63461536,14.0,90.0,10.0,90.0,0.45554566,0.5464,12312.879,121.79166
42,VITS - eta: 10,267,0.625,23.0,60.0,11.0,60.0,0.36580834,0.40986666,12446.382,133.50325
42,VITS - eta: 10,268,0.61538464,29.0,55.0,11.0,55.0,0.36454165,0.37573335,12563.729,117.34619
42,VITS - eta: 10,269,0.6442308,10.0,100.0,10.0,100.0,0.44009998,0.6144,12685.82,122.09207
42,VITS - eta: 10,270,0.625,24.0,50.0,10.0,50.0,0.30531818,0.30746666,12809.244,123.42401
42,VITS - eta: 10,271,0.6442308,24.0,80.0,10.0,80.0,0.43295318,0.48666668,12928.484,119.24029
42,VITS - eta: 10,272,0.625,23.0,55.0,11.0,55.0,0.36454165,0.37573335,13053.599,125.11385
42,VITS - eta: 10,273,0.63461536,20.0,80.0,11.0,80.0,0.45554566,0.5464,13169.435,115.83609
42,VITS - eta: 10,274,0.6442308,15.0,95.0,12.0,95.0,0.50975555,0.7344,13284.016,114.58125
42,VITS - eta: 10,275,0.63461536,13.0,65.0,12.0,65.0,0.4294143,0.50373334,13390.662,106.646774
42,VITS - eta: 10,276,0.6442308,19.0,95.0,13.0,95.0,0.5346,0.8368,13499.591,108.92896
42,VITS - eta: 10,277,0.63461536,15.0,80.0,13.0,79.0,0.46502632,0.7,13620.015,120.42414
42,VITS - eta: 10,278,0.625,26.0,70.0,13.0,69.0,0.42843384,0.6144,13677.566,57.551445
42,VITS - eta: 10,279,0.625,26.0,65.0,14.0,64.0,0.45446366,0.632,13724.597,47.030018
42,VITS - eta: 10,280,0.63461536,25.0,60.0,14.0,60.0,0.42505062,0.5976,13756.467,31.870275
42,VITS - eta: 10,281,0.625,11.0,60.0,11.0,59.0,0.36580834,0.40133333,13773.526,17.059752
42,VITS - eta: 10,282,0.63461536,19.0,75.0,11.0,74.0,0.43245918,0.50373334,13797.692,24.166367
42,VITS - eta: 10,283,0.6442308,15.0,85.0,12.0,84.0,0.46817097,0.6488,13830.812,33.119392
42,VITS - eta: 10,284,0.625,22.0,60.0,12.0,59.0,0.39056924,0.46106666,13855.806,24.9943
42,VITS - eta: 10,285,0.625,14.0,55.0,12.0,54.0,0.360725,0.4184,13877.371,21.56559
42,VITS - eta: 10,286,0.63461536,9.0,75.0,9.0,74.0,0.37888232,0.45253333,13909.938,32.567608
42,VITS - eta: 10,287,0.6442308,16.0,90.0,9.0,89.0,0.43998095,0.5464,13954.796,44.85696
42,VITS - eta: 10,288,0.625,27.0,60.0,10.0,60.0,0.330924,0.3672,13996.334,41.53822
42,VITS - eta: 10,289,0.63461536,21.0,70.0,10.0,70.0,0.3943,0.42693335,14060.983,64.64942
42,VITS - eta: 10,290,0.625,21.0,60.0,11.0,60.0,0.36580834,0.40986666,14123.509,62.524998
42,VITS - eta: 10,291,0.625,9.0,60.0,9.0,60.0,0.28853637,0.3672,14249.867,126.35799
42,VITS - eta: 10,292,0.6442308,17.0,95.0,9.0,95.0,0.3125,0.5808,14389.391,139.52324
42,VITS - eta: 10,293,0.625,21.0,50.0,10.0,50.0,0.30531818,0.30746666,14509.591,120.19975
42,VITS - eta: 10,294,0.6442308,27.0,100.0,10.0,100.0,0.44009998,0.6144,14625.376,115.785
42,VITS - eta: 10,295,0.63461536,29.0,85.0,11.0,85.0,0.4403684,0.5808,14732.693,107.31729
42,VITS - eta: 10,296,0.63461536,18.0,55.0,11.0,55.0,0.36454165,0.37573335,14853.074,120.38114
42,VITS - eta: 10,297,0.63461536,15.0,75.0,12.0,75.0,0.42783043,0.5808,14978.703,125.62854
42,VITS - eta: 10,298,0.63461536,28.0,85.0,12.0,85.0,0.46817097,0.6656,15089.345,110.6417
42,VITS - eta: 10,299,0.625,13.0,70.0,12.0,70.0,0.45547304,0.5464,15200.457,111.11269
42,VITS - eta: 10,300,0.65384614,15.0,105.0,13.0,104.0,0.4679906,0.92186666,15325.764,125.30685
42,VITS - eta: 10,301,0.63461536,18.0,70.0,13.0,69.0,0.42843384,0.6144,15374.801,49.03717
42,VITS - eta: 10,302,0.625,17.0,55.0,14.0,54.0,0.44436523,0.53786665,15404.23,29.42955
42,VITS - eta: 10,303,0.6442308,29.0,90.0,14.0,87.0,0.4674143,0.8706667,15426.303,22.071833
42,VITS - eta: 10,304,0.65384614,25.0,105.0,15.0,41.0,0.5353611,0.45253333,15442.974,16.670637
42,VITS - eta: 10,305,0.63461536,9.0,65.0,9.0,64.0,0.2234,0.3928,15457.592,14.618076
42,VITS - eta: 10,306,0.6442308,26.0,85.0,9.0,84.0,0.41636428,0.5122667,15485.519,27.926516
42,VITS - eta: 10,307,0.63461536,19.0,70.0,10.0,69.0,0.36642855,0.4184,15514.913,29.39491
42,VITS - eta: 10,308,0.6442308,14.0,85.0,10.0,84.0,0.43295318,0.5122667,15556.632,41.718647
42,VITS - eta: 10,309,0.63461536,25.0,75.0,11.0,74.0,0.43245918,0.50373334,15605.835,49.20355
42,VITS - eta: 10,310,0.63461536,12.0,95.0,11.0,93.0,0.4658375,0.632,15649.966,44.13081
42,VITS - eta: 10,311,0.63461536,10.0,85.0,10.0,84.0,0.43295318,0.5122667,15689.973,40.00705
42,VITS - eta: 10,312,0.61538464,21.0,55.0,10.0,54.0,0.32882273,0.33306667,15722.663,32.69091
42,VITS - eta: 10,313,0.625,16.0,65.0,10.0,65.0,0.36709332,0.3928,15768.004,45.340626
42,VITS - eta: 10,314,0.6442308,18.0,100.0,11.0,99.0,0.47500667,0.6656,15829.734,61.73042
42,VITS - eta: 10,315,0.63461536,10.0,90.0,10.0,89.0,0.45554566,0.5464,15883.424,53.689686
42,VITS - eta: 10,316,0.625,27.0,50.0,11.0,50.0,0.32885715,0.3416,15925.431,42.006973
42,VITS - eta: 10,317,0.625,26.0,60.0,11.0,60.0,0.36580834,0.40986666,15989.463,64.03234
42,VITS - eta: 10,318,0.6442308,11.0,85.0,11.0,85.0,0.4403684,0.5808,16102.787,113.324486
42,VITS - eta: 10,319,0.63461536,27.0,85.0,11.0,84.0,0.4403684,0.5632,16216.617,113.82984
42,VITS - eta: 10,320,0.63461536,24.0,70.0,11.0,70.0,0.42886874,0.47813332,16272.575,55.95823
42,VITS - eta: 10,321,0.625,12.0,65.0,12.0,65.0,0.4294143,0.50373334,16336.732,64.15745
42,VITS - eta: 10,322,0.63461536,14.0,65.0,12.0,65.0,0.4294143,0.50373334,16444.54,107.80653
42,VITS - eta: 10,323,0.63461536,26.0,50.0,13.0,50.0,0.38812158,0.43546668,16568.96,124.42115
42,VITS - eta: 10,324,0.6442308,20.0,85.0,13.0,84.0,0.50740385,0.7344,16689.87,120.90747
42,VITS - eta: 10,325,0.63461536,22.0,65.0,14.0,64.0,0.425316,0.632,16741.047,51.177357
42,VITS - eta: 10,326,0.6442308,12.0,100.0,12.0,99.0,0.50975555,0.768,16780.068,39.02243
42,VITS - eta: 10,327,0.625,15.0,50.0,12.0,49.0,0.36015862,0.38426667,16797.879,17.811523
42,VITS - eta: 10,328,0.63461536,25.0,100.0,13.0,100.0,0.46170768,0.88773334,16822.621,24.74198
42,VITS - eta: 10,329,0.625,11.0,60.0,11.0,59.0,0.36580834,0.40133333,16835.938,13.315806
42,VITS - eta: 10,330,0.63461536,16.0,55.0,12.0,54.0,0.360725,0.4184,16855.287,19.348635
42,VITS - eta: 10,331,0.6442308,13.0,100.0,12.0,99.0,0.50975555,0.768,16884.533,29.246952
42,VITS - eta: 10,332,0.63461536,13.0,85.0,13.0,75.0,0.46817097,0.6656,16903.494,18.961254
42,VITS - eta: 10,333,0.625,17.0,50.0,13.0,49.0,0.38812158,0.42693335,16918.1,14.606115
42,VITS - eta: 10,334,0.63461536,12.0,90.0,12.0,89.0,0.47401112,0.7,16935.873,17.773745
42,VITS - eta: 10,335,0.63461536,16.0,60.0,12.0,59.0,0.39056924,0.46106666,16947.432,11.559011
42,VITS - eta: 10,336,0.63461536,10.0,65.0,10.0,64.0,0.36642855,0.3928,16966.56,19.129702
42,VITS - eta: 10,337,0.61538464,9.0,50.0,9.0,50.0,0.255325,0.30746666,16998.586,32.02484
42,VITS - eta: 10,338,0.63461536,14.0,70.0,9.0,70.0,0.28246924,0.42693335,17053.436,54.850376
42,VITS - eta: 10,339,0.6442308,27.0,80.0,10.0,80.0,0.41703847,0.48666668,17165.676,112.23954
42,VITS - eta: 10,340,0.63461536,26.0,85.0,10.0,85.0,0.45554566,0.5208,17287.707,122.03164
42,VITS - eta: 10,341,0.6442308,18.0,95.0,10.0,95.0,0.4403684,0.5808,17400.752,113.045715
42,VITS - eta: 10,342,0.6442308,17.0,90.0,11.0,89.0,0.44009998,0.5976,17515.885,115.13263
42,VITS - eta: 10,343,0.63461536,18.0,80.0,11.0,79.0,0.45548588,0.53786665,17583.465,67.58064
42,VITS - eta: 10,344,0.6442308,28.0,105.0,12.0,104.0,0.53692853,0.8024,17633.268,49.80297
42,VITS - eta: 10,345,0.6442308,16.0,100.0,12.0,100.0,0.5375091,0.7856,17670.74,37.472034
42,VITS - eta: 10,346,0.6442308,22.0,85.0,12.0,85.0,0.46817097,0.6656,17683.059,12.318482
42,VITS - eta: 10,347,0.63461536,10.0,60.0,10.0,59.0,0.330924,0.35866666,17695.738,12.679255
42,VITS - eta: 10,348,0.6442308,9.0,80.0,9.0,79.0,0.26016316,0.47813332,17722.701,26.962921
42,VITS - eta: 10,349,0.625,28.0,60.0,10.0,59.0,0.330924,0.35866666,17751.355,28.653355
42,VITS - eta: 10,350,0.63461536,24.0,75.0,10.0,74.0,0.39827275,0.45253333,17793.174,41.81854
42,VITS - eta: 10,351,0.6442308,12.0,80.0,11.0,80.0,0.45554566,0.5464,17860.412,67.23745
42,VITS - eta: 10,352,0.625,25.0,65.0,11.0,65.0,0.39382905,0.444,17979.13,118.71844
42,VITS - eta: 10,353,0.625,16.0,70.0,11.0,70.0,0.42886874,0.47813332,18089.566,110.434586
42,VITS - eta: 10,354,0.6442308,11.0,60.0,11.0,60.0,0.36580834,0.40986666,18204.447,114.88021
42,VITS - eta: 10,355,0.63461536,24.0,90.0,11.0,90.0,0.44009998,0.6144,18324.98,120.5339
42,VITS - eta: 10,356,0.63461536,28.0,80.0,12.0,80.0,0.46566564,0.632,18434.258,109.27805
42,VITS - eta: 10,357,0.63461536,24.0,75.0,12.0,74.0,0.42783043,0.5808,18540.443,106.18555
42,VITS - eta: 10,358,0.625,14.0,55.0,13.0,55.0,0.42069384,0.48666668,18592.213,51.769756
42,VITS - eta: 10,359,0.63461536,20.0,75.0,13.0,74.0,0.4579273,0.6488,18654.758,62.54546
42,VITS - eta: 10,360,0.63461536,10.0,60.0,10.0,60.0,0.330924,0.3672,18701.814,47.05592
42,VITS - eta: 10,361,0.63461536,29.0,75.0,10.0,75.0,0.39827275,0.46106666,18758.164,56.34924
42,VITS - eta: 10,362,0.6442308,24.0,95.0,10.0,95.0,0.4403684,0.5808,18876.594,118.4297
42,VITS - eta: 10,363,0.625,21.0,55.0,11.0,55.0,0.36454165,0.37573335,18987.037,110.4442
42,VITS - eta: 10,364,0.63461536,13.0,75.0,11.0,75.0,0.43245918,0.5122667,19103.963,116.92517
42,VITS - eta: 10,365,0.625,13.0,50.0,12.0,50.0,0.32885715,0.3928,19223.459,119.495476
42,VITS - eta: 10,366,0.6442308,21.0,90.0,12.0,90.0,0.47401112,0.7,19332.314,108.855606
42,VITS - eta: 10,367,0.6442308,20.0,95.0,12.0,94.0,0.50975555,0.7344,19435.428,103.1136
42,VITS - eta: 10,368,0.625,19.0,65.0,13.0,64.0,0.425316,0.5632,19485.31,49.882984
42,VITS - eta: 10,369,0.63461536,20.0,90.0,13.0,89.0,0.53296,0.7856,19528.186,42.875565
42,VITS - eta: 10,370,0.63461536,22.0,60.0,14.0,60.0,0.42011538,0.5976,19543.643,15.457118
42,VITS - eta: 10,371,0.63461536,14.0,75.0,14.0,75.0,0.38231042,0.7512,19554.531,10.889262
42,VITS - eta: 10,372,0.625,15.0,60.0,15.0,54.0,0.42011538,0.5976,19568.977,14.445988
42,VITS - eta: 10,373,0.625,11.0,55.0,11.0,54.0,0.32934666,0.3672,19581.453,12.476201
42,VITS - eta: 10,374,0.65384614,11.0,105.0,11.0,105.0,0.47414544,0.7168,19605.203,23.749924
42,VITS - eta: 10,375,0.63461536,21.0,100.0,12.0,100.0,0.39032856,0.7856,19620.049,14.844747
42,VITS - eta: 10,376,0.625,13.0,60.0,12.0,59.0,0.39056924,0.46106666,19632.229,12.179427
42,VITS - eta: 10,377,0.61538464,26.0,80.0,13.0,79.0,0.18552941,0.7,19647.562,15.334012
42,VITS - eta: 10,378,0.6442308,18.0,90.0,13.0,89.0,0.53296,0.7856,19662.06,14.497204
42,VITS - eta: 10,379,0.6442308,13.0,95.0,13.0,95.0,0.5346,0.8368,19674.572,12.51141
42,VITS - eta: 10,380,0.625,17.0,105.0,13.0,5.0,0.42069384,0.044,19686.244,11.671289
42,VITS - eta: 10,381,0.63461536,15.0,65.0,13.0,65.0,0.425316,0.5632,19699.156,12.911332
42,VITS - eta: 10,382,0.6442308,22.0,105.0,14.0,92.0,0.4674143,0.92186666,19710.492,11.336236
42,VITS - eta: 10,383,0.63461536,23.0,75.0,14.0,75.0,0.49677253,0.7512,19721.736,11.243882
42,VITS - eta: 10,384,0.625,16.0,50.0,15.0,49.0,0.41965857,0.53786665,19734.408,12.672212
42,VITS - eta: 10,385,0.6442308,29.0,65.0,15.0,65.0,0.49066165,0.7168,19748.871,14.463681
42,VITS - eta: 10,386,0.63461536,18.0,105.0,15.0,65.0,0.5353611,0.7168,19762.475,13.603428
42,VITS - eta: 10,387,0.63461536,21.0,80.0,16.0,79.0,0.50366247,0.9389333,19774.393,11.9170265
42,VITS - eta: 10,388,0.625,12.0,50.0,12.0,49.0,0.36015862,0.38426667,19784.844,10.451226
42,VITS - eta: 10,389,0.6442308,27.0,90.0,13.0,90.0,0.53296,0.7856,19805.092,20.24742
42,VITS - eta: 10,390,0.59615386,17.0,100.0,13.0,100.0,0.104890004,0.88773334,19817.252,12.159263
42,VITS - eta: 10,391,0.625,14.0,50.0,13.0,49.0,0.38812158,0.42693335,19827.441,10.189583
42,VITS - eta: 10,392,0.63461536,9.0,55.0,9.0,54.0,0.31418183,0.33306667,19843.92,16.479055
42,VITS - eta: 10,393,0.63461536,17.0,80.0,9.0,79.0,0.26016316,0.47813332,19874.535,30.614372
42,VITS - eta: 10,394,0.625,9.0,65.0,9.0,65.0,0.3422476,0.3928,19924.236,49.70055
42,VITS - eta: 10,395,0.61538464,16.0,50.0,9.0,50.0,0.255325,0.30746666,19980.004,55.768166
42,VITS - eta: 10,396,0.63461536,16.0,60.0,10.0,60.0,0.330924,0.3672,20106.27,126.26547
42,VITS - eta: 10,397,0.625,13.0,60.0,10.0,60.0,0.330924,0.3672,20220.105,113.83659
42,VITS - eta: 10,398,0.6442308,11.0,105.0,10.0,105.0,0.47500667,0.6488,20335.66,115.554756
42,VITS - eta: 10,399,0.6442308,15.0,65.0,11.0,65.0,0.39382905,0.444,20440.156,104.49564
42,VITS - eta: 10,400,0.63461536,26.0,105.0,11.0,94.0,0.50975555,0.632,20546.455,106.29877
42,VITS - eta: 10,401,0.625,17.0,50.0,12.0,50.0,0.36015862,0.3928,20653.545,107.09017
42,VITS - eta: 10,402,0.6442308,12.0,90.0,12.0,90.0,0.47401112,0.7,20771.783,118.23859
42,VITS - eta: 10,403,0.63461536,19.0,80.0,13.0,80.0,0.46502632,0.7,20878.803,107.01967
42,VITS - eta: 10,404,0.63461536,27.0,90.0,13.0,89.0,0.53296,0.7856,20984.53,105.72612
42,VITS - eta: 10,405,0.63461536,18.0,90.0,13.0,89.0,0.53296,0.7856,21034.736,50.20772
42,VITS - eta: 10,406,0.63461536,12.0,85.0,12.0,85.0,0.46817097,0.6656,21044.156,9.419221
42,VITS - eta: 10,407,0.6442308,17.0,85.0,12.0,85.0,0.46817097,0.6656,21055.75,11.594661
42,VITS - eta: 10,408,0.63461536,25.0,80.0,13.0,79.0,0.46502632,0.7,21069.086,13.335642
42,VITS - eta: 10,409,0.63461536,12.0,70.0,12.0,70.0,0.45547304,0.5464,21080.637,11.551362
42,VITS - eta: 10,410,0.63461536,20.0,70.0,13.0,69.0,0.42843384,0.6144,21092.473,11.835842
42,VITS - eta: 10,411,0.59615386,21.0,95.0,13.0,11.0,0.07085455,0.0992,21101.145,8.672713
42,VITS - eta: 10,412,0.63461536,17.0,65.0,13.0,65.0,0.425316,0.5632,21109.45,8.305452
42,VITS - eta: 10,413,0.63461536,18.0,65.0,14.0,65.0,0.45416668,0.6488,21118.416,8.967721
42,VITS - eta: 10,414,0.6442308,26.0,95.0,14.0,94.0,0.5051643,0.9389333,21128.814,10.397828
42,VITS - eta: 10,415,0.65384614,9.0,100.0,9.0,100.0,0.39830002,0.6144,21138.787,9.973207
42,VITS - eta: 10,416,0.625,19.0,55.0,9.0,54.0,0.31418183,0.33306667,21146.873,8.08601
42,VITS - eta: 10,417,0.63461536,13.0,85.0,10.0,84.0,0.41636428,0.5122667,21166.56,19.687464
42,VITS - eta: 10,418,0.63461536,22.0,85.0,10.0,84.0,0.43295318,0.5122667,21203.922,37.36181
42,VITS - eta: 10,419,0.6442308,14.0,75.0,10.0,74.0,0.39827275,0.45253333,21238.145,34.223057
42,VITS - eta: 10,420,0.625,14.0,50.0,11.0,50.0,0.32885715,0.3416,21274.379,36.23508
42,VITS - eta: 10,421,0.63461536,27.0,60.0,11.0,60.0,0.36580834,0.40986666,21326.12,51.73931
42,VITS - eta: 10,422,0.6442308,22.0,105.0,12.0,104.0,0.53664446,0.8024,21443.871,117.75245
42,VITS - eta: 10,423,0.65384614,18.0,105.0,12.0,105.0,0.53692853,0.8192,21487.896,44.0263
42,VITS - eta: 10,424,0.65384614,14.0,105.0,13.0,91.0,0.53664446,0.8024,21502.324,14.428502
42,VITS - eta: 10,425,0.625,13.0,80.0,13.0,80.0,0.46502632,0.7,21510.895,8.569843
42,VITS - eta: 10,426,0.63461536,17.0,75.0,13.0,75.0,0.458325,0.6656,21520.57,9.675369
42,VITS - eta: 10,427,0.625,16.0,55.0,14.0,55.0,0.44436523,0.5464,21529.49,8.920452
42,VITS - eta: 10,428,0.63461536,9.0,75.0,9.0,74.0,0.37888232,0.45253333,21538.523,9.033913
42,VITS - eta: 10,429,0.625,18.0,50.0,10.0,49.0,0.29637858,0.29893333,21553.3,14.777216
42,VITS - eta: 10,430,0.63461536,28.0,100.0,10.0,99.0,0.44009998,0.5976,21579.34,26.039707
42,VITS - eta: 10,431,0.63461536,13.0,100.0,10.0,99.0,0.44009998,0.5976,21611.066,31.7258
42,VITS - eta: 10,432,0.63461536,25.0,50.0,11.0,49.0,0.32882273,0.33306667,21635.357,24.290632
42,VITS - eta: 10,433,0.6442308,23.0,105.0,11.0,104.0,0.47414544,0.7,21664.621,29.264116
42,VITS - eta: 10,434,0.6442308,23.0,95.0,12.0,94.0,0.50975555,0.7344,21684.729,20.107544
42,VITS - eta: 10,435,0.6442308,9.0,90.0,9.0,90.0,0.43998095,0.5464,21693.705,8.976886
42,VITS - eta: 10,436,0.63461536,20.0,55.0,10.0,54.0,0.32882273,0.33306667,21706.543,12.83725
42,VITS - eta: 10,437,0.65384614,25.0,100.0,10.0,99.0,0.44009998,0.5976,21724.76,18.215992
42,VITS - eta: 10,438,0.6442308,21.0,80.0,10.0,79.0,0.432675,0.47813332,21745.969,21.208931
42,VITS - eta: 10,439,0.625,27.0,55.0,11.0,54.0,0.32934666,0.3672,21772.955,26.986568
42,VITS - eta: 10,440,0.63461536,11.0,65.0,11.0,65.0,0.39382905,0.444,21806.459,33.50305
42,VITS - eta: 10,441,0.6442308,18.0,85.0,12.0,84.0,0.46817097,0.6488,21857.021,50.562634
42,VITS - eta: 10,442,0.63461536,29.0,60.0,12.0,59.0,0.39056924,0.46106666,21909.39,52.37005
42,VITS - eta: 10,443,0.6442308,21.0,100.0,13.0,99.0,0.4679906,0.8706667,21942.963,33.573097
42,VITS - eta: 10,444,0.63461536,15.0,60.0,13.0,60.0,0.45483026,0.52933335,21961.877,18.914616
42,VITS - eta: 10,445,0.63461536,12.0,70.0,12.0,70.0,0.45547304,0.5464,21970.355,8.477623
42,VITS - eta: 10,446,0.6442308,11.0,80.0,11.0,80.0,0.45554566,0.5464,21979.328,8.973044
42,VITS - eta: 10,447,0.625,22.0,55.0,11.0,54.0,0.32934666,0.3672,21988.25,8.921058
42,VITS - eta: 10,448,0.63461536,23.0,75.0,12.0,74.0,0.42783043,0.5808,22005.459,17.208921
42,VITS - eta: 10,449,0.625,20.0,60.0,12.0,59.0,0.39056924,0.46106666,22025.34,19.881239
42,VITS - eta: 10,450,0.625,10.0,65.0,10.0,64.0,0.36642855,0.3928,22051.238,25.897831
42,VITS - eta: 10,451,0.625,16.0,55.0,10.0,55.0,0.3297531,0.33306667,22086.516,35.27755
42,VITS - eta: 10,452,0.63461536,19.0,75.0,10.0,75.0,0.39827275,0.46106666,22139.316,52.799828
42,VITS - eta: 10,453,0.63461536,16.0,65.0,11.0,65.0,0.39382905,0.444,22237.9,98.58494
42,VITS - eta: 10,454,0.63461536,9.0,80.0,9.0,80.0,0.41703847,0.48666668,22344.707,106.80676
42,VITS - eta: 10,455,0.65384614,17.0,100.0,10.0,100.0,0.44009998,0.6144,22459.312,114.605415
42,VITS - eta: 10,456,0.6442308,18.0,90.0,10.0,90.0,0.45554566,0.5464,22569.123,109.81043
42,VITS - eta: 10,457,0.625,15.0,50.0,11.0,50.0,0.30531818,0.3416,22675.975,106.85133
42,VITS - eta: 10,458,0.6442308,13.0,95.0,11.0,95.0,0.47529998,0.6488,22779.094,103.118805
42,VITS - eta: 10,459,0.63461536,23.0,75.0,11.0,75.0,0.43245918,0.5122667,22883.053,103.95884
42,VITS - eta: 10,460,0.625,22.0,50.0,12.0,50.0,0.36015862,0.3928,22977.488,94.436226
42,VITS - eta: 10,461,0.63461536,22.0,95.0,12.0,95.0,0.50975555,0.7344,23081.3,103.81315
42,VITS - eta: 10,462,0.6442308,25.0,95.0,13.0,94.0,0.5344857,0.8192,23180.947,99.64709
42,VITS - eta: 10,463,0.625,25.0,60.0,13.0,59.0,0.45483026,0.5208,23224.621,43.67296
42,VITS - eta: 10,464,0.6442308,25.0,105.0,14.0,92.0,0.4679906,0.92186666,23247.781,23.160236
42,VITS - eta: 10,465,0.625,28.0,55.0,14.0,55.0,0.44436523,0.5464,23256.893,9.111502
42,VITS - eta: 10,466,0.63461536,23.0,85.0,14.0,84.0,0.5331042,0.8368,23265.107,8.214798
42,VITS - eta: 10,467,0.61538464,26.0,75.0,15.0,9.0,0.11088235,0.0992,23274.53,9.422703
42,VITS - eta: 10,468,0.63461536,25.0,70.0,15.0,69.0,0.49514666,0.768,23284.18,9.649684
42,VITS - eta: 10,469,0.59615386,27.0,95.0,16.0,95.0,0.05833333,1.1272,23292.568,8.389127
42,VITS - eta: 10,470,0.59615386,27.0,75.0,16.0,75.0,0.08009167,0.88773334,23300.188,7.619332
42,VITS - eta: 10,471,0.625,12.0,60.0,12.0,59.0,0.39056924,0.46106666,23310.668,10.4795265
42,VITS - eta: 10,472,0.625,15.0,55.0,12.0,54.0,0.360725,0.4184,23323.316,12.64809
42,VITS - eta: 10,473,0.63461536,14.0,75.0,12.0,74.0,0.42783043,0.5808,23346.129,22.812578
42,VITS - eta: 10,474,0.625,9.0,50.0,9.0,50.0,0.26365,0.30746666,23367.855,21.725866
42,VITS - eta: 10,475,0.6442308,25.0,80.0,9.0,79.0,0.26016316,0.47813332,23406.668,38.81197
42,VITS - eta: 10,476,0.6442308,22.0,85.0,10.0,84.0,0.43295318,0.5122667,23462.076,55.408478
42,VITS - eta: 10,477,0.65384614,12.0,85.0,10.0,84.0,0.43295318,0.5122667,23511.46,49.3856
42,VITS - eta: 10,478,0.6442308,19.0,100.0,10.0,93.0,0.44009998,0.5632,23559.84,48.37896
42,VITS - eta: 10,479,0.63461536,26.0,80.0,11.0,79.0,0.45548588,0.53786665,23611.025,51.18591
42,VITS - eta: 10,480,0.625,17.0,55.0,11.0,55.0,0.32934666,0.37573335,23644.594,33.568893
42,VITS - eta: 10,481,0.6442308,29.0,90.0,12.0,89.0,0.47432,0.7,23701.957,57.362576
42,VITS - eta: 10,482,0.63461536,18.0,65.0,12.0,64.0,0.4294143,0.4952,23745.205,43.248314
42,VITS - eta: 10,483,0.63461536,11.0,100.0,11.0,99.0,0.47500667,0.6656,23778.158,32.953053
